Dulceata de fructe asortate,1,1,1,0,252,1,0,60,3
"Dulceata de prune, natur",1,1,1,0,231,1.3,0,54,2
Dulceata zmeura 100% fructe Bonta d'Italia,1,1,1,0,157,0.9,0.2,38,2.9
Dulceata zmeura Maribel,1,1,1,0,242,0,0.1,58,2.4
Fragi,1,1,1,0,32,0.9,0.3,7.2,2
Fruct de cactus (Prickly pears),1,1,1,0,41,1,1,10,4
Fruct mix SanoVita,1,1,1,0,304,2.4,0.8,71.8,0
Fructe asortate,1,1,1,0,50,0.7,0,10,1.2
Fructe de padure Beerenmix Spar,1,1,1,0,32,1,0.5,6,4.4
Fructe de padure congelate,1,1,1,0,34,0,0,9.1,3.6
Fructe de padure congelate Golden Fruit,1,1,1,0,33,1.1,0.5,6.1,3.5
Fructe de padure congelate Pagnan,1,1,1,0,26,0.9,0.2,5.8,0
Fructe padure congelate Greens,1,1,1,0,36.7,1.2,0.4,7.1,3.5
Fructul pasiunii,1,1,1,0,97,2.2,0.7,23,0
Fulgi de cocos,1,1,1,0,474,3.3,32.2,47.6,4.3
Fulgi de cocos Alipende,1,1,1,0,688,16.2,66.6,6,0
Fulgi de cocos deshidratat Sanovita,1,1,1,0,632,6.3,65,7,0
Fulgi de cocos Hacendado,1,1,1,0,657,6.8,64.5,12.4,16.3
Fulgi de cocos Orlando's,1,1,1,0,376,3.3,33.5,16.2,9.9
Fulgi de cocos Stilla Natura,1,1,1,0,660,6.9,64.5,23.7,0
Fulgi de cocos Tesco,1,1,1,0,709,6.8,65.5,17.7,0
Gem de caise dietetic cu indulcitori Arovit,1,1,1,0,107,0.7,0.1,25.2,0
Gem de caise la borcan,1,1,1,0,267,0.4,0,64.5,3
Gem de caise light Duble Fruit,1,1,1,0,133.3,0.6,0,33.3,0
Gem de piersici la borcan,1,1,1,0,295,0.5,0,71.3,3.2
Gem de prune Sympatica,1,1,1,0,209,1.1,0.4,48.9,0
Gem de visine la borcan,1,1,1,0,292,0.4,0,70.3,4
Gem de zmeura la borcan,1,1,1,0,263,1.5,0,63.3,7.5
Gem fructe de padure dietetic cu indulcitor Arovit,1,1,1,0,98.6,0,0.1,25,0
Goji berries Sanovita,1,1,1,0,260.9,12,4.5,43,0
Goji Fruit Orchard,1,1,1,0,370,12,10,68,10
Goji uscate ,1,1,1,0,371,14.3,0,85.7,14.3
Goji uscate Solaris,1,1,1,0,344,12,0.7,57.8,7.8
Grapefruit,1,1,1,0,32,0.6,0.1,8.1,1.1
Grapefruit Florida Mega Image,1,1,1,0,35,0.6,0.1,9.6,0
Guava,1,1,1,0,68,2.6,1,14.3,5.4
Gutui,1,1,1,0,57,0.4,0.1,15,2
Kaki,1,1,1,0,70,0.6,0.2,18.6,3.6
Kiwano,1,1,1,0,25,1,0,3,1
Kiwi,1,1,1,0,61,1,1,15,3
Kumquat proaspat,1,1,1,0,71,1.9,0.9,15.9,1
Lamaie,1,1,1,0,29,1.1,0.3,9.3,2.8
Litchi proaspete,1,1,1,0,66,0.8,0.4,16.5,1.3
Litchi uscate,1,1,1,0,277,3.8,1.2,70.7,4.6
Lychee,1,1,1,0,66,0.8,0.4,16.5,1.3
"Macese, gem",1,1,1,0,242,0.5,0,58,3
Mandarine,1,1,1,0,53,0.8,0.3,13.3,1.8
Mango,1,1,1,0,65,0.5,0.3,17,1.8
Mango deshidratat,1,1,1,0,331,0.7,0.8,83.1,6.1
Mangosteen,1,1,1,0,73,0.4,0.6,17.9,1.8
Mar confiat,1,1,1,0,242,0.9,0.3,65.9,8.7
Mar crud fara coaja,1,1,1,0,48,0.3,0.1,12.8,1.3
Mar Golden,1,1,1,0,49,0,0,11.2,0.1
Mar Ionatan,1,1,1,0,52,0.4,0.2,13.8,2.4
Mar verde,1,1,1,0,51,0,0,12.7,1.3
Masline feliate,1,1,1,0,167,0,13.3,6.7,0
Masline kalamon,1,1,1,0,300,0,26.7,13.3,0
Masline light Zeyno,1,1,1,0,227,0,20,10,0
Masline mamut,1,1,1,0,150,0,13,10,0
Masline naturale Kalamata,1,1,1,0,300,0,26.7,13.3,5.2
Masline negre,1,1,1,0,115,0.8,10.7,6.3,3.2
Masline negre Alipende,1,1,1,0,134,0.5,16,0,0
Masline negre coapte Castella,1,1,1,0,233,0,20,13.3,0
Masline negre Cypressa,1,1,1,0,173,1.3,16.4,4.8,0
Masline negre Delphi,1,1,1,0,186,1.2,20,0.8,2
Masline negre in ulei Ece,1,1,1,0,31,0,3,1,0
Masline negre intregi DLL,1,1,1,0,166,1.1,13.7,9.6,0
Masline negre light Aro,1,1,1,0,115,0.8,10.7,6.3,3.2
Masline verzi,1,1,1,0,145,1,15.3,3.8,3.3
Masline verzi Aro,1,1,1,0,185,1.6,17.4,4.6,0
Masline verzi Delphi,1,1,1,0,172,1,18.7,1,2
Mere coapte,1,1,1,0,72.8,0,0,19.6,2.8
Mere Idared,1,1,1,0,47,0.4,0.1,11.8,1.8
Mere verzi Granny Smith,1,1,1,0,52,0,0,11.1,3.3
Merisoare confiate SanoVita,1,1,1,0,328,0.5,0.6,81,0
Merisoare deshidratate Mc Ennedy,1,1,1,0,320,0.1,0.5,82,0
Merisoare deshidratate Orchid,1,1,1,0,329,0,1,70,19
Minola,1,1,1,0,64,1,1,12,2
Mix de fructe confiate Carrefour,1,1,1,0,389,8.2,15,56,9
Mix de fructe uscate si nuci Royal Nut Kauffland Classic,1,1,1,0,505,10.3,35.6,31.7,7.3
Mix fructe confiate Schwartau,1,1,1,0,292,1,0,72,0
Mix fructe congelate Hortex,1,1,1,0,32,1,0.3,6.4,0
Mix fructe de padure Alfredo Foods,1,1,1,0,31,1.3,0.5,5.5,0
Mix fructe de padure Green Grocers Lidl,1,1,1,0,48,1.2,0.4,7.2,6.7
Mix fructe de padure Happy Food,1,1,1,0,26,1,0.1,5.6,0
Mix fructe Exotic Sanovita,1,1,1,0,310,6,17,68,1.5
Mure,1,1,1,0,43,1.4,0.5,9.6,5.3
Mure (congelate),1,1,1,0,37,1.6,0,6.4,5
Mure congelate rapid First Fruit,1,1,1,0,28,1.5,0.5,4.7,5
Nectarine,1,1,1,0,47,0.4,0,11.4,2
Nuca de cocos macinata Aldi R,1,1,1,0,657,6.8,64.5,12.4,16.3
Nuts and Fruits Mix Kauffland Classic,1,1,1,0,505,10.3,35.6,31.7,7.3
Papaia confiata Gardis,1,1,1,0,351,0.4,0,62.5,5
Papaya,1,1,1,0,39,0.6,0,9.8,1.8
Papaya confiat Sanovita,1,1,1,0,351,0.4,0.1,85,0
Papaya confiata,1,1,1,0,250,5,0,65,12.5
Pepene galben,1,1,1,0,34,0.8,0.2,8.2,0.9
Pepene verde (cu miez rosu),1,1,1,0,30,0.6,0.2,7.6,0.4
Pere,1,1,1,0,58,0.4,0.1,15.5,3.1
Pere chinezesti,1,1,1,0,42,0.5,0.2,10.7,3.6
Physalis proaspat (cirese de pamant),1,1,1,0,32,1,1,5.8,2
Piersici,1,1,1,0,39,0.9,0.3,9.5,1.5
Piersici (compot),1,1,1,0,80,0.5,0,21.2,1.3
Piersici (congelate),1,1,1,0,51,1,0,10.3,1.3
"Piersici decojite, semi-congelate",1,1,1,0,50,1.1,0,10.1,1
Pitahaya,1,1,1,0,60,2,2,9,1
Piure de castane (congelat),1,1,1,0,272,1,8,49,0
Pomelo,1,1,1,0,38,0.8,0,9.6,1
Portocale,1,1,1,0,47,0.9,0.1,11.8,2.4
Prune,1,1,1,0,59.7,0.7,0,13.1,2.1
Prune deshidratate Elmas,1,1,1,0,240,2,0.4,64,7
Prune deshidratate Gardis,1,1,1,0,254,2.5,0,61,0
Prune deshidratate Mega Image,1,1,1,0,282,2.2,0.4,63.9,7.1
Prune deshidratate Stilla Natura,1,1,1,0,243,2.8,0.7,74.6,0
Prune rosii,1,1,1,0,47,0.8,0,11.4,1.4
Prune uscate,1,1,1,0,240,2.2,0.4,63.9,7.1
Prune uscate Clever,1,1,1,0,254,2.2,0.4,57,7.1
Prune uscate Sanovita,1,1,1,0,190,2.3,0.4,44,0
Revent,1,1,1,0,17,0.6,0.1,3.3,1.3
Rodii,1,1,1,0,68,1,0,17.2,0.6
Salata de fructe,1,1,1,0,60,0.7,0,13.4,1.4
Smochine deshidratate Bio Natur,1,1,1,0,249,3.3,0.9,63.9,9.8
