Salata Coleslaw KFC,0,1,1,0,0,210,0.5,13.2,22.3
Salata cu ton Ready 2 Eat Olympia,0,1,1,0,0,216,4.1,18,9.5
Salata de ardei capia cu usturoi 365,0,1,1,0,0,69,1.1,4.5,6
Salata de cruditati fitness McDonalds,0,1,1,0,0,68,6.5,2.6,2
Salata fillet pui KFC,0,1,1,0,0,70,6,3.7,4.9
Salata Fresh KFC,0,1,1,0,0,30.6,1.2,0.2,6
Salata greceasca Snack Attack,0,1,1,0,0,173,12.2,12.1,2.8
Salata Greek KFC,0,1,1,0,0,70,3.7,4.5,3.9
Salata maxi de pui McDonalds,0,1,1,0,0,365,24,19,24
Salata maxi pui grill (fara dressing) McDonalds,0,1,1,0,0,105,12.5,4,3
Salata Midi Bon Ton Mcdonalds,0,1,1,0,0,36,4.8,0.8,2.4
Salata Midi Greek McDonalds,0,1,1,0,0,125,6,9,5
Salata varza si pui Snack Attack,0,1,1,0,0,102.1,8.7,5.1,4.6
Sandwich Big Tasty McDonalds,0,1,1,0,0,230,12,12,15.5
Sandwich Bonfillet  KFC,0,1,1,0,0,250,12.7,10.1,27.3
Sandwich Brisket Green Up Papa Verde,0,1,1,0,0,290,8,12,28.1
Sandwich Burger King XXL,0,1,1,0,0,1038,58.4,66.9,48.2
Sandwich Chicken Grill McDonalds,0,1,1,0,0,230,16,7.3,24
Sandwich crispy bacon si ardei gras Snack Attack,0,1,1,0,0,277,13.8,12.5,27.3
Sandwich Crispy KFC,0,1,1,0,0,230.4,12.2,6.1,31.7
Sandwich cu branza feta si cascaval Green Up Papa Verde Branzarella,0,1,1,0,0,212.1,8.9,20.1,7.5
Sandwich cu pastrama de vita si cascaval 365,0,1,1,0,0,239.9,6.8,14,21.5
Sandwich cu piept de pui condimentat Meltz KFC,0,1,1,0,0,288.9,19.7,14.7,19.4
Sandwich cu piept de pui picant Meltz KFC,0,1,1,0,0,288.9,19.7,14.7,19.4
Sandwich cu pui Shanghai King,0,1,1,0,0,148,12.2,2,22.2
Sandwich cu salam de Sibiu si mozzarella x3 Rivoli,0,1,1,0,0,344.1,15.3,20.7,22.1
Sandwich cu salam x3 Rivoli,0,1,1,0,0,330.6,14.3,19.8,21.1
Sandwich cu salata de cruditati si pui 365,0,1,1,0,0,267,6.2,13.9,29.5
Sandwich cu snitel de pui Yummy Green up Papa verde,0,1,1,0,0,165.4,10.5,3,23.1
Sandwich Fillet KFC,0,1,1,0,0,227.1,16,8.5,21.5
Sandwich humus cu ardei copt Snack Attack,0,1,1,0,0,211,6.4,9.2,24.4
Sandwich muschi file si cascaval Sandwich Time,0,1,1,0,0,226.3,9.9,4.5,36.6
Sandwich muschi tiganesc si cascaval afumat Snack Attack,0,1,1,0,0,196,12.9,7.8,17.1
Sandwich piept pui grill Sandwich Time,0,1,1,0,0,225,14.2,5.8,29.1
Sandwich pui la grill si cruditati Snack Attack,0,1,1,0,0,186,11,6.5,19.6
Sandwich pui si ardei copt Snack Attack,0,1,1,0,0,154,11.3,3.4,18.9
Sandwich Sombrero Green up Papa verde,0,1,1,0,0,303,8.6,16.2,28.6
"Sandwich sunca curcan, cascaval, castraveti murati Ciao Green Up Papa Verde",0,1,1,0,0,287,8.1,12.8,33
Sandwich sunca de Praga si cascaval Sandwich Time,0,1,1,0,0,258,9.7,8.4,36
Sandwich sunca Praga si branza Cedar Snack Attack,0,1,1,0,0,196,12.9,7.8,18.4
Sandwich ton cu dressing de iaurt si hrean Snack Attack,0,1,1,0,0,243,10.3,11.1,24
Sandwich Tower burger KFC,0,1,1,0,0,280,10.8,14,27.9
Sandwich Tower burger vegetarian KFC,0,1,1,0,0,230.7,5.6,8.4,33.3
Sandwich Twister KFC,0,1,1,0,0,196.7,8.9,9.2,19.9
Sandwich Twister vegetarian KFC,0,1,1,0,0,241.2,5.6,8.3,36.2
Sandwich Veggie Party Subway,0,1,1,0,0,161,9,3.8,21.8
Sandwich vita si branza Subway,0,1,1,0,0,146.5,10.4,3,20.4
Sandwich Wikinger Nordsee,0,1,1,0,0,226,16,37,47
Sandwich Zinger KFC,0,1,1,0,0,267.9,15.7,12.3,23.7
Saratele cu branza Clarky's Plus,0,1,1,0,0,488,13,24,55
Shaorma,0,1,1,0,0,238,8.2,14.4,18.9
Snitel de curcan congelat Saga,0,1,1,0,0,194,14,10,12
Snitel din piept de pui semipreparat Sadia,0,1,1,0,0,208,15,10,14
Steak de peste congelat  Frosta,0,1,1,0,0,153,12.8,6,12
Strudel cu gem de caise Derpan,0,1,1,0,0,443,6.8,25.6,53.6
Suberec cu carne de vita,0,1,1,0,0,248.8,10.8,7,34.9
Tagliatelle cu somon salbatic Frosta,0,1,1,0,0,119,4.3,3,18.7
Taitei cu file din piept de pui Lidl,0,1,1,0,0,102,6.7,3.9,8.9
Torta mere Pizza Hut,0,1,1,0,0,200,15,9,15
Tortilla pui fajita Snack Attack,0,1,1,0,0,238.1,11.9,4.6,35.8
Alune invelite in ciocolata Sensations,1,1,1,0,0,480,14,21,56
Alune picante Crispers Chili Chio,1,1,1,0,0,525,12.4,33.6,41.5
Alune prajite si sarate Felix,1,1,1,0,0,596,25,49,14
Amestec fructe padure uscate si alune crude Fit food Kluth,1,1,1,0,0,370,7.3,16.6,47.7
Bake Rolls cu sare 7 Days,1,1,1,0,0,460,13,15,66
Bake rolls cu usturoi 7 Days,1,1,1,0,0,445,13,14.5,63.5
Bake Rolls multigrain usturoi 7 Days,1,1,1,0,0,460,13,17,61
Bake Rolls pizza 7 Days,1,1,1,0,0,496,14,16,71
Baton cereale cu fructe tropicale si iaurt Active Bar Rommac,1,1,1,0,0,321,6,2,77
Baton cereale cu smochine si prune Aptonia,1,1,1,0,0,335,30,12,26
Baton cereale pentru controlul greutatii Carrefour,1,1,1,0,0,307,10,9.5,57
Baton crocant cu caju Schock's,1,1,1,0,0,484,10,30.2,50.7
Baton cu cereale Carrefour,1,1,1,0,0,318,10,5.5,57
Baton cu cereale si ciocolata alba Fitness,1,1,1,0,0,388,5.6,7.4,67.7
Baton cu musli si mar First Nice,1,1,1,0,0,363,4.7,9.7,64
Baton cu musli si piersici FirstNice,1,1,1,0,0,432,6.2,18.2,60.8
"Baton cu musli, alune si cacao FirstNice",1,1,1,0,0,385,7.5,9.6,66.8
"Baton cu musli, cocos si cacao First Nice",1,1,1,0,0,427,7.2,18,60
"Baton cu musli, prune si iaurt First Nice",1,1,1,0,0,410,6.8,17.5,56.3
Baton cu smochine si prune Delhaize,1,1,1,0,0,372,3.4,5.4,77.4
Baton de susan cu alune Tastino,1,1,1,0,0,510,12.1,24.3,56.9
