Conserva file hering cu sos de mango si piper Real,196,12,14,4,0
Conserva file hering cu sos de mustar Real,188,13.3,13.2,4,0
Conserva file hering cu sos mustar Vita Star,281,8,25.5,5,0
Conserva file hering in ulei Merve,314,14.6,28.3,0.1,0
Conserva file macrou in sos de rosii Losos,150,13.1,9,4,0
Conserva file macrou in sos rosii Neptun,126,14,6.8,2.3,0
Conserva file macrou in sos tomat Merve,189,11.4,13,6.5,0
Conserva file macrou in ulei de masline 365,217,23.7,13.6,0,0.1
Conserva file macrou in ulei Merve,327,16.1,29.2,0.1,0
Conserva file macrou in ulei Neptun,308,13.9,27.9,0.2,0
Conserva file somon suc propriu Auchan,214,20.7,14.5,0.1,0
Conserva hering file Home Garden,193,13.4,14.2,2.8,0
Conserva hering file in sos Mexico Vitae D'Oro,192,12,14,4.2,0
Conserva hering file in sos tomat Fine Foods,167,11.9,12,2.9,0.5
Conserva hering file in sos tomat Graal,142,10.3,8.8,0,0
Conserva hering file in sos tomat Losos,213,12.6,15.3,6.3,0
Conserva hering file in ulei Losos,316,14.7,28.5,0.2,0
Conserva hering in sos tomat Home Garden,95,11.9,3.7,3.3,0
Conserva hering in sos tomat Neptun,138,12.7,7.4,5.2,0
Conserva hering in ulei condimentat Omi Koral,392.1,12.3,38.1,0,0
Conserva hering in ulei Eva,414.3,14.7,39.5,0,0
Conserva hering in ulei King Oscar,276,14.2,24.3,0,0
Conserva hering in ulei Neptun,287,13.7,25.8,0,0
"Conserva Hering, in sos de rosii",217,18.9,14.6,0.8,0
"Conserva Hering, in ulei",382,15.9,33.8,0.7,0
Conserva herring file in sos tomat Yachtis,251,29,15,0,0
Conserva macrou file in sos tomat King Oscar,104,13.4,3.8,3.6,0
Conserva macrou file in sos tomat Yachtis,126,14,6.3,2.3,0
Conserva macrou file in ulei King Oscar,303,15,27,0,0
Conserva macrou file in ulei Mega Image,303,15,27,0,0
Conserva macrou in sos tomat Fisherking,158,8,11,7,0
Conserva macrou in sos tomat Home Garden,244,11.3,20.7,3.2,0
Conserva sardina in ulei vegetal Mares,181,21,4,0,0
Conserva sardine chili Vitae D'Oro,115,13,7,0,0
Conserva sardine cu pasta de tomate Yachtis,81.5,13.3,1.4,3.3,0.7
Conserva sardine Don Fernando,144,16.7,8.1,1.1,0
Conserva sardine Goody's,83,13,3.5,0,0
Conserva sardine in saramura John West,173,23,9,0,0
Conserva sardine in sos de rosii Calvo,204,23,12,1,0
Conserva sardine in sos tomat  La Grande Famiglia,110,18,4,0,0
Conserva sardine in sos tomat Aro,162,13.3,1.4,3.3,0.7
Conserva sardine in sos tomat Clever,110,18,4,2,0
Conserva sardine in sos tomat Del Savor,150,17,9,0,0
Conserva sardine in sos tomat King Oscar,107,12,5,3.6,0.8
Conserva sardine in sos tomat Vitae d'Oro,104,17.1,2.3,2.8,0
Conserva sardine in sos tomat Yachtis,178,21,10,1,0
Conserva sardine in suc propriu Sun Food,208,25,11,0,0
Conserva sardine in ulei de floarea soarelui Sun&Sea,222,21.7,14.8,0.5,0
Conserva sardine in ulei de masline Aldi Sal de Plata R,208,22.2,13.2,0,0
Conserva sardine in ulei de masline Cora,303,24,23,0,0
Conserva sardine in ulei de masline Nostromo,232,25.5,14.4,0,0
Conserva sardine in ulei Kaija,160,13,12,0,0
Conserva sardine in ulei propriu,160,17.3,9.3,0,0.6
Conserva sardine in ulei vegetal Aro,154,23.4,4.8,0.9,0
Conserva sardine in ulei vegetal Yachtis,199,25,11,0,0
Conserva sardine picante in ulei Delhaize,221,24.1,13.2,1.6,0.6
Conserva sardine sos tomat Aguiar,285,23,21,0,0
"Conserva Sardine, in ulei",292,22.5,21.4,0.3,0
Conserva scoici Atlantic Select,168,20.1,8.7,2.3,0.4
Conserva somon 365,147,19.1,7.9,0,0
Conserva somon roz John West,155,23,7,0,0
Conserva sprot afumat in ulei Graal,281,16.3,23.4,2.6,2.6
Conserva sprot afumat in ulei Neptun,411,7.8,42.2,0,0
Conserva sprot afumat Riga Gold,356,17,32,0,0
Conserva sprot in sos de rosii Neptun,114,11.2,6.3,3.1,0
Conserva sprot in sos tomat,125,9,7.6,3.9,0
Conserva sprot in sos tomat Fisherking,149,9,10,6,0
Conserva sprot in sos tomat Santa Marina,95.4,8.7,5.5,2.8,0
Conserva sprot in sos tomat Yachtis,114,11.2,6.3,3.1,0
Conserva sprot in ulei Novac,279,18,23,0.5,0
Conserva sprot in ulei vegetal Novac,316,16,28,0,0
Conserva sprot sos picant Losos,132,12.1,6.7,5.8,0
Conserva sprot sos tomat Losos,144,12.3,7,7.9,0
Conserva ton Albacore in ulei de masline Irma,180,26,8,0,0
Conserva ton bucati  in suc propriu Princess,105,25,5,0,0
Conserva ton bucati in sos propriu Carrefour,97,23,0.5,0,0
Conserva ton bucati in suc propriu Cora,227,9.7,21,0,0
Conserva ton bucati in suc propriu Iska,116,26,1,0,0
Conserva ton bucati in suc propriu Sun & Sea,117.5,26,1.5,0,0
Conserva ton bucati in suc propriu Winny,91,21.2,0.4,0.7,0
Conserva ton bucati in ulei de masline Sun & Sea Baltaxia,195.2,26.3,10,0,0
Conserva ton bucati in ulei vegetal Fine Foods,348,19.3,30.1,0,0
Conserva ton bucati in ulei vegetal Mar de Plata,111,20,3.6,0,0
Conserva ton bucati in ulei vegetal Vultur,107,14.3,3,2.5,0
Conserva ton cu masline verzi Robinson Crusoe,229,17.1,17.3,2,1
Conserva ton cu ulei de masline si usturoi Calvo,204,24,12,0,0
Conserva ton faramitat in suc propriu Carrefour,90,18,2,0,0
Conserva ton in apa Nixe,114.2,25.4,1.4,0,0
Conserva ton in apa Siblou,116,26,1,0,0
Conserva ton in saramura King Oscar,105,25,0.5,0,0
Conserva ton in suc propriu Albacore,124,26,2,0.4,0
Conserva ton in suc propriu Albacore Auchan,126,24.5,3.1,0.2,0
Conserva ton in suc propriu Calveo,103,24,0.8,0,0
Conserva ton in suc propriu Calvo,101,24,0.6,0,0
Conserva ton in suc propriu Dia,122,26,2,0,0
Conserva ton in suc propriu Palmera,95,22.5,0.6,0,0
Conserva ton in suc propriu Premium Vitae D'Oro,97,23,0.6,0,0
Conserva ton in suc propriu Tip,254,21,18,0,0
Conserva ton in ulei de floarea soarelui Atun Claro,153,25,5.9,0,0
Conserva ton in ulei de foarea soarelui Sun & Sea,190.8,25.5,10,0,0
Conserva ton in ulei de masline Calvo,204,24,12,0,0
Conserva ton in ulei de masline Mareblu,190,25,10,0,0
Conserva ton in ulei de masline Porto Rose,222,24,14,0,0
Conserva ton in ulei de masline Rio Mare,403,17.5,37,0,0
Conserva ton in ulei de masline Yellowfin,161,27,6.2,0,0
Conserva ton in ulei Hacendado,204,24,12,0,0
Conserva ton in ulei Nixe,198,27,10,0,0
Conserva ton in ulei Premium Vitae d`Oro,181,24.3,9.3,0.1,0
Conserva ton in ulei vegetal Calvo ,204,24,12,0,0
Conserva ton in ulei vegetal Don Fernando ,182.5,24.7,9.3,0,0
Conserva ton in ulei Vitae D'Oro,181,24.3,9.3,0.1,0
Conserva ton intreg in apa Mar Bravo,100,23.3,0.8,0,0
Conserva ton maruntit cu rosii Auchan,110,14.4,4.9,2.1,0
