Concentrat cu gust de legume Maggi,245,6.7,13.2,22.9,0
Concentrat supa cu galuste si legume Maggi,398,10.6,20.5,41.9,1.4
Conserva carnaciori cu fasole boabe Sadu,164,7.9,10,10.5,0
Conserva ciorba de pui Scandia Traditii,55,4.1,3,3,0.1
Conserva ciorba de vacuta Scandia Traditii,71,0.5,3.8,4.3,0.1
Conserva costita afumata cu mancare de fasole boabe Scandia Traditii,132,8.6,6.2,10.5,0
Conserva cu salata de vita cu maioneza si legume Olympia,78,4.4,2.4,9.5,0
Conserva de ciorba de burta Scandia Traditii,116,9,7.5,3.2,0
Conserva de salata vinete libaneza Darinne,106,3.5,3.7,15,1.2
Conserva porc Tulip,180,17,12,0.5,0
Conserva salata de ton mexicana Delhaize,644,10,8,10,2.8
Conserva salata de ton Nicoise Delhaize,134,6.7,8.8,7,1.1
Conserva sarmale Scandia,147,8.8,9.6,6.3,1
Cordon bleu de pui Carrefour,216,15.5,11.6,12.3,0
"Cordon bleu din sunca de curcan si cascaval, congelat Saga",296,12,22,12.5,0
Crema de branza cu visine Quark Exquisa,89,6.4,0.2,15.5,0
Crema de unt cu mirodenii Gustoso,360,2.5,38,2,0
Crema de unt natur Gustoso,360,2.5,38,2,0
Crema tartinabila oua si ceapa verde Toppo,418,7,42,3,0
Crema tartinabila somon si arpagic Toppo,608,5,64,3,0
Crema tartinabila ton Toppo,378,8,37,3,0
Crenvursti vegetali afumati in saramura Inedit,128,18.8,5.2,1.6,0
Crenvursti vegetali Cris-Tim,223.4,13.3,14.4,10.1,0
Crenvursti vegetali Inedit,133.4,9.9,8.9,2.1,0
Crochete cu susan si mac  Arcada,362,7,16,45,0
Crochete peste Vita Star Kaufland,172,12,7.5,14,0
Crochete vegetale din soia Inedit,91.5,7.1,3.2,8.3,0
Crochete vegetale in sos tomat Inedit,136.9,15,3.4,10.8,12
Cuburi de supa de gaina,359,29.5,26.8,0,0
Cuburi vegetale din soia Sanovita,280,50,1.5,31,2
Ddrojdie uscata activa Pakmaya,390,42,6,40,0
Drajeuri cu cirese Halls,390,0,0,96.9,0
Drob de ciuperci Fito Fitt,150,18,6,8,0
Drojdie cu ierburi Erntesegen,208,49,0,2.9,0
Dulceata de fructe de padure cu 30% mai putine calorii Schwartauer,169,0.4,0.2,39.8,2
