Fistic prajit si sarat Star,591,18,45,24,7
Fistic prajit si sarat Traders Joe,615,23.8,51.3,10,7.5
Fistic sarat si prajit No. 1 Carrefour,661,20,43.1,26,0
Fistic Urtekram eco,620,20,45,28,10
Fulgi de migdale Mandeln,622,20.5,54.8,3.8,0
Fulgi de nuca de cocos deshidratata SanoVita,650,8.7,15.8,65,9
Fulgi de nuca de cocos Ubernuts,660,6.9,64.5,23.6,16.3
Gustare delicioasa de seminte Solaris,590,18,58,10,14
Mac,533,18,44.7,23.9,10
Miez crud seminte floarea soarelui Mega Image,564,21.2,49.4,17.6,14.1
Miez de floarea soarelui Elmas,564,21.2,49.4,17.6,0
Miez de floarea soarelui prajit si sarat Real,625,19,49,24,6
Miez de nuca Californian Walnuts Kaufland,675,14.4,62.5,10.6,6.1
Miez de nuca Carrefour,691,9,72,14,9
Miez de nuca Orlando`s ,646,19.8,60,3.7,6
Miez de nuca Transilvan,674,15,65,14,7
Miez de nuca Winny,696,16.1,59.7,18.1,10.9
Miez dovleac crud Fruit Orchard,540,25,45.8,17,3.9
Miez dovleac crud Horeca,423.3,24,31.5,9,3.9
Miez nuca Atco,675,14.4,62.5,10.6,6.1
Miez nuca Kornkammeret,700,11,64,11,5.5
Miez prajit floarea soarelui Best,682,24.2,58.8,11.1,5.9
Miez prajit si sarat seminte de floarea soarelui Clever,592,20,51,3.1,10.6
Miez samburi de caisa Fruit Orchard,640,18.6,54.2,16.9,3
Miez seminte de dovleac crud Jasmin,582,24.5,45.8,17.8,3.9
Miez seminte de dovleac crud Selgros,540,25,45.8,17,3.9
Miez seminte dovleac Clever,522,32,42,2.3,3.9
Miez seminte floare soarelui crude Gardis,590,19,48,17,3
Miez seminte floarea soarelui Carrefour,581,17.6,47,22.5,0
Miez seminte floarea soarelui prajit si sarat Mega Image 365,682,24.2,58.8,11.1,3
Miez seminte floarea soarelui prajit si sarat Selgros,592,20,51,3.1,10.6
Miez seminte floarea soarelui sarat si prajit fara ulei Carrefour ,582,25,46,15,37
Miez seminte floarea soarelui sarate si prajite fara ulei Carrefour,582,25,46,15,0
Migdale,578,21.3,50.6,19.7,11.8
Migdale Auchan,635,25.1,56.9,5.5,16.5
Migdale Campobasso,576,19,53.5,4.8,0
Migdale coapte cu sare de mare Orlando,657,21.8,50.4,22.6,12.7
Migdale coapte Elmas,580,25.4,44.6,24.6,10.8
Migdale coapte Orlando,580,25.4,44.6,24.6,10.8
Migdale coapte Seeberger,644,22,56,8.6,0
Migdale crude Agrofruct,607,21,53,17,10.5
Migdale crude Carrefour,640,24,55,13.2,12
Migdale crude Cora,665,22.1,52.8,19.3,11.8
Migdale crude Fine Food,657,22,50,23,13
Migdale crude Fruit Orchard,607,21.6,49,21.6,12
Migdale crude Ganze,575,21.2,49.4,21.7,12.2
Migdale crude Horeca,656,21.8,50.4,16.2,12.7
Migdale crude intregi SanoVita,579,21,51,20,0
Migdale crude Mega Image,550,22.1,52.8,19.3,11.8
Migdale crude Orlando's,631.2,21.8,50.4,22.6,12.7
Migdale Cypressa,612,21.1,55.8,6.9,0
Migdale in coaja coapte Orlandos ,656.6,21.8,50.4,22.6,12.7
Migdale intregi Poex,578,21.3,50.6,19.7,11.8
Migdale intregi Stilla Natura,623,24.1,54.1,10,0
Migdale Kornkammeret eco,550,25,39,20,9
Migdale MadreSole,620,19.9,52.8,13.1,6.6
Migdale natur Ubernuts,603,22,55.3,4.6,12.7
Migdale prajite Elmas,606,19,54,4,0
Migdale prajite Nutline,644,25.9,55.4,10.6,0
Migdale prajite si sarate Mogyi,660,28.8,54.5,7.2,0
Migdale prajite Soltino,610,18.4,54.2,12.1,0
Migdale Stilla Natura,575,21.2,49.4,21.7,0
Migdale uscate decojite Peyman Dor Leo,597,22.1,52.8,19.3,0
Migdale uscate Life ,617,22,53,13,4
Mix 4 seminte Inima Naturii,561,24,41.2,13.6,9
Mix cu seminte de dovleac si seminte de floarea soarelui crude si decojite Solaris,555.5,23.6,47.7,18.3,8.8
Mix de alune Carrefour,600,18.2,43,21.9,9
Mix de nuci crude Clever,587.9,20.7,43.1,24.9,0
Mix de seminte Medina,636,25.7,54.1,9.8,3.6
Mix de seminte si fructe Tentatii Dulci Solaris,530.8,20.8,36.7,36.6,10.3
Mix nuci Albert Heijin,660,16,60,11,5.5
Nuca de cocos,354,3.3,33.5,15.2,9
Nuca de cocos rasa JA!,630,6.9,64.5,7.4,0
"Nuca de cocos, proaspata",354,3.9,33.5,15.2,9
Nuca Eroski,743,18.3,71.2,3,8.4
Nuci,654,15.2,65.2,13.7,6.7
Nuci Brazilia crude Carrefour,706,14,66,14,8
Nuci braziliene,656,14,66,14,8
Nuci braziliene Clever,656,14.3,66.4,17.2,7.5
Nuci braziliene Fruit Orchard,718,7.9,75.8,13.8,8.6
Nuci de Brazilia Now Foods,650,13.3,61.7,11.7,5
Nuci de grenoble Cedar,642.8,14.2,64.2,17.8,3.5
Nuci decojite Aldi R,680,16,66,5,0
Nuci macadamia,718,7.9,75.8,13.8,8.6
Nuci macadamia crude Carrefour,769,7.9,75.8,13.8,8.6
