Iaurt 2% Helvetica,1,1,1,0,51,3.7,2,4.6,0
Iaurt 2% Oke,1,1,1,0,47,3.3,2,4,0
Iaurt 2% Premio Unicarm,1,1,1,0,48,3.3,2,4.1,0
Iaurt 2% probiotic Dar,1,1,1,0,48.8,3.2,2,4,0
Iaurt 2% Vio,1,1,1,0,47,3.2,2,4,0
"Iaurt 2,2% clasic Galacta",1,1,1,0,47.8,3,2.2,4,0
"Iaurt 2,2% cu piersici Oikos Danone",1,1,1,0,100,5.4,2.2,14.7,0
"Iaurt 2,3% 4 cereale Nutriday Danone",1,1,1,0,92,3.2,2.3,14.5,0.3
"Iaurt 2,4% caise Nutriday Delicios Danone",1,1,1,0,86,3.2,2.4,13,0.1
"Iaurt 2,4% cu fructe de padure Sanlacta",1,1,1,0,78,3.2,2.4,11,0
"Iaurt 2,4% cu visine Nutriday Delicios Danone",1,1,1,0,86,3.2,2.4,13,0.1
"Iaurt 2,5% Aro",1,1,1,0,54,3.2,2.5,4.7,0
"Iaurt 2,5% Big Panda",1,1,1,0,52.8,3.5,2.5,4,0
"Iaurt 2,5% cu bucati mari de visine Milli",1,1,1,0,102,3,2,16,0
"Iaurt 2,5% cu caise Millie",1,1,1,0,102,3.9,2.5,16,0
"Iaurt 2,5% cu capsuni cu probiotice Milli",1,1,1,0,102,3.9,2.5,16,0
"Iaurt 2,5% cu mere coapte Jogobella",1,1,1,0,104,3.5,2.5,16.8,0
"Iaurt 2,5% Margareto",1,1,1,0,54,3.2,2.5,4.7,0
"Iaurt 2,5% Muuna",1,1,1,0,53,3.2,2.5,4,0
"Iaurt 2,5% Paco",1,1,1,0,54,3.2,2.5,4.7,0
"Iaurt 2,6% cu banane Zuzu Danone",1,1,1,0,89.8,3.4,2.6,13.9,0
"Iaurt 2,7% caise Activia Danone",1,1,1,0,94,3.4,2.7,14,0.2
"Iaurt 2,7% cirese Activia Danone",1,1,1,0,94,3.4,2.7,14,0.2
"Iaurt 2,7% cu piersici Activia Danone",1,1,1,0,94,3.4,2.7,14,0.2
"Iaurt 2,8% Brenac",1,1,1,0,59.6,3.6,2.8,5,0
"Iaurt 2,8% cu cereale integrale Activia Danone",1,1,1,0,90,3.6,2.8,13.3,0.2
"Iaurt 2,8% cu musli din cereale integrale Activia Danone",1,1,1,0,94,3.6,2.8,13.7,0.2
"Iaurt 2,8% Dar",1,1,1,0,54,3.2,2.8,4,0
"Iaurt 2,8% Delisio",1,1,1,0,56,3.2,2.8,3,0
"Iaurt 2,8% Friss",1,1,1,0,58,3.6,2.8,4.5,0
"Iaurt 2,8% germeni de grau Activia Danone",1,1,1,0,92,3.8,2.8,13,1.5
"Iaurt 2,8% Lacta",1,1,1,0,52,3.2,2.8,3.5,0
"Iaurt 2,8% Mandruta",1,1,1,0,55,3.4,2.8,4,0
"Iaurt 2,8% musli Activia Danone",1,1,1,0,92,3.8,2.8,13,1.5
"Iaurt 2,8% musli si capsuni Activia Danone",1,1,1,0,92,3.8,2.8,13,1.5
"Iaurt 2,8% musli si piersici Activia Danone",1,1,1,0,92,3.8,2.8,13,1.5
"Iaurt 2,8% Sim",1,1,1,0,54,3.2,2.8,4.1,0
"Iaurt 2,8% Vio",1,1,1,0,57,3.6,2.8,4,0
Iaurt 2.8% Natura,1,1,1,0,54,3.6,2.8,3.7,0
Iaurt 3% afine Sobbeke,1,1,1,0,94,3.5,3,13.8,0
Iaurt 3% Allelat,1,1,1,0,62,3.2,3,4.8,0
Iaurt 3% cu topping de fulgi de porumb Mic Dejun Activia Danone,1,1,1,0,113,4.5,3,17,0.9
Iaurt 3% Vian,1,1,1,0,60,3.2,3,4.8,0
Iaurt 3% visina racoricioasa Yoplait,1,1,1,0,102,4.4,3,14.4,0.2
"Iaurt 3,2% gustare de seara Activia Danone",1,1,1,0,70,3.2,2.1,9.5,0
"Iaurt 3,2% Muuna",1,1,1,0,65,3.2,3.2,4,0
"Iaurt 3,2% Naturlact",1,1,1,0,53,2.4,3.2,3.5,0
"Iaurt 3,4% natur Activia Danone",1,1,1,0,62,3.6,3.4,4.3,0
"Iaurt 3,5%  Hanul Boieresc Penny",1,1,1,0,66,3.4,3.5,4.5,0
"Iaurt 3,5% Bifidus Prodlacta",1,1,1,0,44,3.2,3.5,0,0
"Iaurt 3,5% din lapte de capra Agrofam",1,1,1,0,64.8,4.4,3.5,4,0
"Iaurt 3,5% extra cu omega 3 Milli",1,1,1,0,64,3.6,3.5,4,0
"Iaurt 3,5% life+ Omega 3 Milli",1,1,1,0,62,3.6,3.5,4,0
"Iaurt 3,5% Milli Life+ Probiotice",1,1,1,0,64,3.6,3.5,4.1,0
"Iaurt 3,5% Monor",1,1,1,0,62,3.2,3.5,4.5,0
"Iaurt 3,5% Muller",1,1,1,0,72,4.4,3.5,5.1,0
"Iaurt 3,5% Napolact Numa' Bun",1,1,1,0,62,3.6,3.5,4,0
"Iaurt 3,5% natur KClassic",1,1,1,0,60,3.2,3.5,4,0
"Iaurt 3,5% Naturmaelk",1,1,1,0,60,3.6,3.5,3.8,0
"Iaurt 3,6% mere si kiwi Pezzi di Frutta Muller",1,1,1,0,106,2.9,3.6,14.7,0
"Iaurt 3,6% piersica alba bunacioasa Tnuva Yoplait",1,1,1,0,103,4.3,3.6,13.3,0
"Iaurt 3,6% Yog-fit Mondelice",1,1,1,0,71,3.1,3.6,6.5,0
Iaurt 4 cereale NutriDay Danone,1,1,1,0,92,3.2,2.3,14.5,0.3
Iaurt 4% cu cereale Tnuva,1,1,1,0,101,4.2,4.7,10.5,0.8
Iaurt 4% Stracciatella Cremoso Danone,1,1,1,0,108,3,4,15,0
Iaurt 4% Ulcica Brenac,1,1,1,0,75.6,4.4,4,5.5,0
"Iaurt 4,1% Gusturi Romanesti",1,1,1,0,59,1.8,4.1,3.3,0
"Iaurt 4,1% NutriDay Natural Danone",1,1,1,0,65,3.2,4.1,3.9,0
"Iaurt 4,2% cu piersici 365",1,1,1,0,115,3.7,4.2,15.6,0
"Iaurt 4,2% cu piersici Cremoso Danone",1,1,1,0,108,3.5,4.2,14,0
"Iaurt 4,2% cu visine Cremoso Danone",1,1,1,0,106,3.5,4.2,13.5,0
"Iaurt 4,7% cocos Cremoso Danone",1,1,1,0,115,3.1,4.7,15,0.8
"Iaurt 4,8% Sarut de caramel Danone Cremosso",1,1,1,0,113,3.9,4.8,13.5,0
Iaurt 5% Covalact,1,1,1,0,81,4.2,5,4.8,0
Iaurt 5% Olympus,1,1,1,0,80,4.6,5,4.1,0
"Iaurt 5,2 % Cremoso natural Danone",1,1,1,0,81,4.6,5.2,4.1,0
"Iaurt 5,3% cu cereale glazurate cu ciocolata Yoplait Top",1,1,1,0,139,4.2,5.3,18.6,0.2
"Iaurt 5,4% Mic Dejun Activia Danone",1,1,1,0,209,8.5,5.4,31.5,0
Iaurt 8% El Greco Brenac,1,1,1,0,116.4,6.1,8,5,0
