Pizza congelata bagheta Bistro Dr. Oetker,231,6.1,10.5,27.9,1.4
Pizza congelata bagheta Diavolo Bistro Dr. Oetker,234,7.1,10.4,28,1.5
Pizza congelata prosciutto Bon Giorno Dr. Oetker,234,10.1,10.9,23.8,2.8
Pizza cu 4 tipuri branza Real,225,10.1,10,21.1,2.5
Pizza cu salam congelata Popolare Vici,276,11,9.6,36.5,0
Pizza cu salam Real,219,8.4,9.7,23.1,1.1
Pizza cu ton Dr.Oetker,218,9.2,7.7,27.9,0
Pizza Guseppe mexicana Dr. Oetcker,223,8.9,5.9,32.3,2.6
Pizza Peperoni Pizza Hut,257,12.1,11.4,25,1.4
Pizza picanta Tesco,250,11.6,9.6,28.3,1.1
Pizza prosciutto Dr. Oetker,222,9.8,8.6,26.2,0
Pizza prosciutto Dr.Oetcker,220,9.7,8.2,27,2.9
Pizza quatro formaggi Real,225,10.1,10,21.1,2.5
Pizza Rossa sunca si ciuperci,194,7,6,28,0
Pizza salami Dr.Oetker,253,9.6,11.4,28,0
Pizza speciala Dr. Oetcker,254,9.6,10.1,31.2,2.9
Pizza speciale Ristorante Dr. Oetker,254,9.5,10.1,31.2,2.9
Pizza Speciale-K classic Kaufland,245,10,9.5,30.2,0
Pizza Super Supreme Pizza Hut,238,11,12,21,2
Pizza Supreme Pizza Hut,245,10,12,22,2
Pizza Vegetariana Pizza Hut,178,7.9,6.9,22.8,1
Placinta afine cu crema de vanilie McDonalds,275,3,16,30,1
Placinta cu carne Bella,430,4,36,20,0
Placinta cu mere KFC,350,2.6,19.3,40,1.7
Placinta cu mure KFC,346,3.8,19.2,41,0
Placinta cu visine McDonalds,280,2.4,14.6,35,2.4
Pogacele cu cascaval Fornetti,284,8.2,11.3,35.6,0
Porumb fiert KFC,109.1,3.5,0.4,22.8,3.7
Pui la rotisor,183,24.7,9.3,0,0
Pulpa pui reteta originala KFC,269.1,14.9,18.3,11.1,0
Rulouri cu spanac si feta Alfa,285,5.7,15.9,29.8,0
Salata a la Rousse 365,141,1.7,10.6,9.6,2.2
Salata Caesar fillet KFC,103.3,11.1,4.5,4.6,0.7
Salata Coleslaw KFC,210,0.5,13.2,22.3,1
Salata cu ton Ready 2 Eat Olympia,216,4.1,18,9.5,2
