Biscuiti Salatini,490,8,25,61,1.4
Biscuti cu cereale Hipofita Plevnei,294,0,0,0,0
"Biscuti cu cereale, lapte si stafide Tismana",455,7.1,18.2,70.5,9.3
Boabe de hrisca integrale Pirifan,343,13.3,2.7,71.5,10
Boabe de naut 365,353,19.5,4.8,58,0
Boabe naut Sanovita,389,19,5.5,58,5
Briosa,346,9.5,7.5,57.8,3.2
Cannelloni Buitoni,350,11.5,1.9,71.8,3
Cereale 90% fructe uscate Exotic Sanovita,312.8,5.9,17,67.7,1.4
Cereale All Bran Kellogg's,323,12,1.5,81,15
Cereale Bixies Sanitarium,356,12.4,1.4,67,11
Cereale Cheerios  Nestle,375,7,3.7,78.5,5.2
Cereale cocoa balls Viva,373,6,5,76,3
Cereale cookie crisp Nestle,377,6.4,3.4,35.3,5.2
Cereale Cookie Crisp Nestle,375,6.3,3.1,80.4,5.3
Cereale Crispy Millet SanoVita,388,8,3,80,3.8
Cereale cu cacao Choco Shells Distins,389,8.1,3,76,6.5
Cereale cu ciocolata Brumi,384,7.2,2.8,82.5,4.6
Cereale cu ciocolata fara gluten Gerble,372,7.8,2.6,79.3,3.1
Cereale cu fructe Fit-Grain Mr. Breakfast,340,6.4,2.5,73.1,5.3
Cereale cu fructe muesli Dia,322,8.6,6,60.9,3.5
Cereale cu fructe Proxi,330,9.5,3.8,64,10
Cereale cu fructe si nuci All Bran Kellogg's,380,8,6,69,9
Cereale cu germeni de grau pentru dieta Titan,380,8.7,14.9,52.7,0
"Cereale cu lapte, mar si morcov Milupa",438,12.7,12.7,68.2,1.1
Cereale cu miere si alune Honey & Nut Flakes K-Classic Kaufland,400,8.9,7.2,72.4,5
Cereale cu miere Viva Honey Rings,396,6,3.5,83,4
Cereale cu migdale si nuci Almonds Nuts Granola Nestle,414,9.7,9.6,68.1,8.3
Cereale cu musli si fructe Integral-R Rommac,360,9,7,65,9.7
Cereale cu musli Solaris Plant,282.9,9.3,9.9,49.7,9.7
Cereale cu scortisoara Brumi,411,6.7,8.4,77.1,2
Cereale cu scortisoara Nestle Cini Minis,420,5,9.9,75.7,4.1
Cereale cu scortisoara Viva Star,459,5,15,75,2
Cereale de corumb corn flakes bio Delhaize,378,6.9,0.9,84.3,2.5
Cereale de grau cu musli Trauben-Nuss,392,11,12,60,10
Cereale de grau integrale Weetabix,338,11.5,2,64.4,10
Cereale de porumb corn flakes K-Classic Kaufland,390,8.9,2.2,82.4,2.4
Cereale de porumb Corn Flakes Nestle,376,7.3,1.5,83.4,3
Cereale de porumb Winny,387,8,1.5,85.5,2
Cereale din orez Rice Krispies Kellogg's,380,6,1,87,1
Cereale din tarate de grau cu 7 vitamine si fier Absolut Bran,236,16.3,2.2,37.7,35.5
Cereale exotice Goody Vitelle,371,7.1,3.2,75.7,5.4
Cereale expandate Bobita,364,6.8,0.4,86.8,6.6
Cereale extrudate sub forma de ineluse cu miere si scortisoara Crispyrings,390,6,4.5,81,4.3
Cereale Fit & Form Viva,384,6.6,3.5,70,5
Cereale fitness Stilla Natural,384.9,7.8,1.3,83.9,3.2
Cereale flakes pure Kaufland Classic,376,12.7,2.9,67.8,14.9
Cereale fruits&fibres Auchan,381,10,8.5,66,9
Cereale Fruity Muesli Tilo's,321,10.9,2.6,63.6,10.7
Cereale Gold Flakes Nestle,396,7.1,4.4,81.9,2.4
Cereale granola Tilo's,395,10,10,70,8
Cereale integrale Cora,396,7.1,3.6,83.8,4.4
Cereale integrale cu 30% fructe deshidratate Distins,332,9.6,4,68.2,0
Cereale integrale cu vitamine Carrefour,374,8.1,1.5,82,4.4
Cereale integrale de grau Nestle,363,8,1.3,79.8,5.1
Cereale integrale de grau Shreddies Nestle,209,8.3,2.8,35.6,3.9
Cereale integrale Diet Dobrogea,346,8.7,1.9,71.3,16.4
Cereale integrale Fitness,372,8.4,1.4,78.4,1.4
Cereale Kellogg's All Brann Original,250,11.1,2.8,75,33.3
Cereale Kellogg's All Brann Plus,280,14,3.5,48,27
Cereale Kellogg's Special K,374,15,1.5,75,2.5
Cereale mic dejun Lion Nestle,402,8.3,5.6,77.2,0
Cereale miere si caramel Cora,346,8.6,1.7,74,5.6
Cereale musli cu fructe Rommac,330,8.2,4,69,10
Cereale musli cu fructe Sanovita,402,9.8,8.3,71.4,4
Cereale musli integrale 30% fructe Carrefour,360,9,7,65,11
Cereale musli integrale stafide si nuci Lidl,368,10.8,9.3,54.9,10.8
Cereale Musli Nuts Sanovita,362,8.7,11.5,69,2
Cereale Musli traditional Nestle,358,11.3,6.5,63.7,7.7
Cereale musli tropical Nestle,365,9.3,6.9,66.3,7.2
Cereale musli tropical Nestle,381,9.2,7.1,66.3,7.7
Cereale Nesquik Duo Nestle,400,7.8,6.1,75.6,5.3
Cereale Nestle Chocapic,382,8.4,2.8,76.2,0
Cereale Nestle Cini Minis,412,4.9,9.9,75.9,4.1
Cereale Nestle Fitness Chocolate,398,7.9,6.3,74.8,5
Cereale Nestle Fitness cu fructe,353,6,2.1,77.4,5
Cereale Nestle Nesquik,386,8.1,3.9,76.1,6.3
Cereale orez si grau integral Delhaize,370,11,1.5,78,3.5
Cereale simple Nestle Fitness,369,8.4,1.3,77.6,6.2
Cereale tarate ovaz gust caramel Dukan,298,13.1,7.8,27.4,6.2
Cereale vanilie si scortisoara Go Light Rommac,340,7.9,2.1,75,6.5
Complex din fulgi de cereale cu stafide Sanovita,393,10.3,3,77.4,0
Conserva boabe naut fierte Divella,72,4.3,1.3,8.6,4.5
Conserva porumb dulce auriu D'Aucy,91,2.9,2.4,12.2,3.6
Corn,242,10,0.8,50.8,2.5
Cous cous Barilla,356,12,1.5,72.2,3
Cous Cous Panzani,369,13,2,73,3.4
Cous cous Urtekram,360,11,2.3,69,7.7
Cous-cous fiert,159,4,1,31,1
Cous-cous nepreparat,356,13,1,72,2
Cous-cous nepreparat Divella,341,11.3,1.3,71,0.2
Covrig patiserie cu sare,331.4,10.5,7.1,56.6,2.8
Covrigei,378,10,3,79,5
Covrigei Capollini,410,10,13,71,0
Covrigei cu sare Capollini Pan Group,442.5,9.5,12.5,73,0.6
Covrigei cu sare Jack Pot,406,10,6,78,0
Covrigei cu tarate Mini Feast,399.5,8.1,11.5,70.6,0
"Covrigei superiori cu rosii, busuioc si oregano Boromir",429,10.9,10.3,73.3,0
Covrigei ulei de masline Boromir,501,10.8,18.3,73.2,0
Covrigei vanilati Dorivi Prodcom,441.4,10.2,12,73.1,0
Covrigi,320,11,1,71,3.4
Covrigi de Buzau Boromir,418,11.2,6.1,77.4,0
Crackeri cu mere si scortisoara Vitasnella,397,6,8.5,74,3
Crackeri fara colesterol Misura Novita,382,13.9,9.6,60,11.8
Crackeri integrali Crich,425,11.1,13,65.9,8
Crackeri integrali Delhaize Mega Image,360,12,5,67,8
Crackeri integrali Misura,387,12.8,10.9,59.3,11.5
Crackeri Magretti Galbusera,370,11.6,1.5,77.4,4
Crackers cu ulei de masline extravirgin si rozmarin Crich,429,10.9,12.1,69.1,3.5
Crackers de orez Teriyaki Delhaize,401,8,3.6,85,0
Crutoane cu ulei de masline Panmonviso,438,11.5,15.5,63.2,15
Cus-cus Arnos,362,10.9,2.4,74.2,0
Faina alba,364,10.3,1,76.3,2.7
Faina alba 650 Castello,346,9.5,1.3,74.1,0
Faina alba de grau 000 Grania,358,11.5,0.9,76,0.6
Faina alba de grau 650 Aro,347,10.3,1,72,1.4
Faina alba de grau 650 Auchan,343,10.5,1,72.9,0
Faina alba de grau 650 Kaufland,342,10,0.9,73.6,0
Faina alba de grau 650 Pambac,347,10.6,1.3,73.2,0.6
Faina alba de grau Dobrogea,384,11.5,1,80,1.1
Faina alba pentru prajituri Drobrogea,380,10.5,1,80,1.1
Faina alba superioara 000 Arpis,352,11,0.9,73,0
Faina alba superioara Boromir,346,10.3,0.9,74.2,0
Faina alba superioara de grau Castello,345,10,0.9,74.2,0
Faina alba superioara Pambac,352,10,0.9,76,0
Faina alba tip000 Titan,342,10,0.9,73.6,0
Faina Bio integrala de secara Verival,289,10.8,1.5,58.8,13.5
Faina de grau alba 550 Baneasa,345.5,9.5,1.1,74.4,0
Faina de grau alba superioara 000 Baneasa,346,10.7,0.9,73.1,1.3
Faina de grau integrala Grafschafter,307,11.4,2.4,60,10
Faina de grau integrala Solaris ,367,10,1.6,73.3,10.4
Faina de grau macinis integrala Dobrogea,349,12.5,1.9,68.2,19
Faina de grau neagra Baneasa,358,11.2,2.1,73.6,0
Faina de grau neagra pt masina de facut paine Baneasa,347,10.5,1.4,72.1,2
Faina de hrisca Solaris,383,16.7,5,66.7,10
Faina de migdale Solaris,585,26,51,13.5,0
Faina de naut,387,22.4,6.7,57.8,10.8
Faina de orez,359,6.9,0.6,79.4,1
Faina de ovaz Solaris,385,14.8,5.2,70,10
Faina de patiserie dietetica SanoVita,328,27.6,6.8,39.2,17.2
Faina de porumb (malai),366,8.5,1.7,77.7,7.4
Faina de secara,354,9.4,1.8,77.5,14.6
Faina de secara Boromir,361,9.3,1.7,74.9,0
Faina de secara integrala Bio Greno,320,10.8,1.5,58.8,0
Faina de secara integrala Solaris Plant,335,11.6,1.9,67.8,2.3
Faina de secara Pirifan,323,9,1.3,67.8,7.7
Faina de soia degresata Sanovita,380,47,7,34,0
Faina de soia Pirifan,450,18,18,54,0
Faina din soia Solaris Plant,372,46.5,6.7,37.9,10.2
Faina Dura Food,366,12.3,1.3,76.3,0
Faina Eroski,331,10.5,1.2,69.6,5.5
Faina Espigas De Oro ,339,10.6,0,71.8,4
Faina integrala,339,13.7,1.9,72.6,12.2
Faina integrala 7 Spice Vel Pitar,327,13.3,2.3,56.2,13.8
Faina integrala de grau Cora,340,11.6,1.6,68.7,2.4
Faina integrala de grau ecologica Natura Land,347,14.2,1.8,66.8,2.4
Faina integrala de grau Grania,336,11.6,1.6,68.7,12.2
Faina integrala de ovaz Pirifan,378,14.6,1.6,64.3,0
Faina integrala de secara Dobrogea,334,10,1.9,65,8
Faina integrala din grau Sanovita,348,14.4,1.8,66.2,0
Faina integrala din ovaz Sanovita,388,14.4,6.8,64.3,4
Faina integrala din secara Sanovita,328,9.3,1.7,66.6,7.5
Faina integrala grau intreg 7 Spice Vel Pitar,328,12.6,2.2,73.2,12.8
Faina neagra de grau Boromir,347,10,1.1,74.4,0
Faina neagra Rivercote Lidl,228,7.7,0.2,47.3,4.8
Faina orz,345,10.5,1.6,74.5,10.1
Faina pentru paine multicereale Premix  Vitalbrot,316,13.9,6.8,53.1,0
Faina pentru paine Slabesti Mancand,326,25.9,6,42.2,16.6
Faina pentru painte integrala de casa Dobrogea,224,7.9,0.9,44,0
Faina pentru patiserie Slabesti Mancand,328,27.6,6.8,39.2,17.2
Fasole extra Sunshine,272,23.5,1.5,41.1,0
Felii cereale cu seminte Linia Velt Rommac,392,8.7,2.5,83.5,0
Felii crocante cu faina integrala graham Stilla Fitness ,342.8,10,0.8,70.8,3.9
Felii crocante cu secara Stilla Fitness,374,9.2,2.6,78.9,9.5
Felii crocante cu secara Stilla Fitness line,336.3,9.6,1.8,69.7,5.6
Felii crocante de secara si seminte de susan Casino,365,11,8.6,52,20
Felii crocante din porumb cu branza Stilla Fitness,382,10,4.2,76.1,3.2
Felii crocante integrale Burger,341,10.5,4.5,54.2,21
Felii de cereale Velt,353,9.6,1.9,73.5,6.5
Felii din cereale cu seminte Agapy,326,12.8,2.3,63.4,10.3
Felii orez expandat Plus,392,8.3,3,83.2,2.9
Fidea de casa cu oua Pambac,362,12,1.6,80,3
Fidea de orez Binh Tay,372,6,0,84,0
Fidea Yannco,320,1.8,0,80,0
Foccacia,263,8.8,8.8,36.8,1.8
Foi de lasagna Barilla,366,13.5,4,67,4
Foi lasagna cu spanac Barilla,352,12,1.5,71.4,3
Foi lasagna Monte Banato,353,11,1,75,5
Foi lasana Gallo,373,12.5,1,77,3
Fulgi cereale integrale Ballu's Rommac,373,7.8,2.9,78,4.3
Fulgi cereale integrale continut redus de zahar Distins,360,8.3,1.9,73.8,7.1
"Fulgi crocanti cu capsuni, zmeura si visine Nutrisslim",347,11.1,2,71.2,10.9
Fulgi cu cereale integrale si orez Rommac,373.9,8.1,1.5,82,4.4
"Fulgi cu cereale integrale si orez, cu fructe Rommac",362,6,2.3,79,4.3
Fulgi de cacao Viva,400,7.5,3.7,82,4.3
"Fulgi de cereale (grau, secara, ovaz, orz) Sanovita",320,11.5,3.3,60.8,9.7
"Fulgi de cereale (grau, secara, ovaz,porumb,orz) Sanovita",325,11.3,3.2,61.8,10
Fulgi de cereale cu iaurt Stilla Fitness,405.3,7.5,5.1,80.9,2.9
Fulgi de cereale Integrale Distins 3S Super Slim Siluet,406,9.9,2.7,85.6,6
Fulgi de cereale Multi Cereal Solaris Plant,313,11.6,2.8,72.3,13.1
Fulgi de grau,339,10,1,83,12
Fulgi de grau cu miere si caramel Hero,370,8,1.5,81,0
Fulgi de grau cu tarate Sanovita,357,10,2.4,72.6,0
Fulgi de grau cu vitamine Sanovita,334,10.8,2.4,67,11.6
Fulgi de grau germinat Granovit,308,13,1.8,58,9
Fulgi de grau integral cu fibre si pudra de cacao Linia Velt,340,8.7,2,75.4,7
"Fulgi de grau integral, fibre si pudra de cacao Rommac",340,8.7,2,75.4,7
Fulgi de grau Noe,317,11.6,1.6,56.3,9
Fulgi de grau Pirifan,350,10.6,1.8,72.3,0
Fulgi de grau Sanovita,301,11.7,1.8,59.6,0
Fulgi de mei SanoVita,388,8,3,80,3.8
Fulgi de orez natur Rommac,340,9,2,70,0
Fulgi de orz,386,14.4,6.8,64.3,15.5
fulgi de orz Agapy,318,11.9,1.6,57.3,2.7
Fulgi de orz Pirifan,352,11.9,3.6,67.3,0
Fulgi de orz SanoVita ,338,10.4,1.4,71,10
Fulgi de ovaz,246,17,7,66,15.4
Fulgi de ovaz Auchan,368,11,7.5,58,12
Fulgi de ovaz bio Alnatura,372,13,7,59.1,10.2
Fulgi de ovaz bio Delhaize,351,12.5,7.4,58.7,8.7
Fulgi de ovaz Carrefour ,354,14.9,7.6,56.5,9.5
Fulgi de ovaz Crispy Oat SanoVita,352,15,7,56,12.3
Fulgi de ovaz cu miere Quaker Oat so Simple,366,8.4,6.2,68.7,6.8
Fulgi de ovaz delicat Hahne,360,12.5,7,57,0
Fulgi de ovaz Fortin,366,12.5,7,63.3,5.4
Fulgi de ovaz integral Solaris,359,12.7,6.1,63.5,0
Fulgi de ovaz intergral Morning Sun,352,13.5,7,58.7,0
Fulgi de ovaz marunti Holiday,352,13.5,7,58.7,10
Fulgi de ovaz Mercanti,372,13,7,59.1,10.2
Fulgi de ovaz NaturTierra,371,12,7,65,4
Fulgi de ovaz Noe,354,13,6.2,62.5,9
Fulgi de ovaz Pirifan,355,15.5,7.4,57.5,8.7
Fulgi de ovaz Pronat,389,16.9,6.9,66.3,10.6
Fulgi de ovaz Quaker,356,11,8,60,9
Fulgi de ovaz Quaker Multifruit,371,8.3,5.7,68.2,6.9
Fulgi de ovaz Rommac,320,10,4.7,58,6.8
Fulgi de ovaz Sanovita,352,13.5,7,58.7,0.5
Fulgi de porumb,357,7.7,0.6,85.7,3.6
Fulgi de porumb 365,378.5,8,0.5,85.5,0
Fulgi de porumb Carrefour,356,7.8,0.8,81.4,0
Fulgi de porumb Clasic vitamine si fier Rommac,370,6.9,1.5,82.4,3
Fulgi de porumb Clever,376,7.4,1.5,81.4,0
Fulgi de porumb Cribbits,358,8.1,1,80.4,4.2
Fulgi de porumb cu ciocolata Fortza Titan,393.1,8.6,2.7,83.4,0
Fulgi de porumb cu fructe exotice Sanovita,313.1,5.9,17,67.7,1.4
Fulgi de porumb cu miere Fortza Titan,423.1,6.6,7.9,81,0
Fulgi de porumb cu multivitamine si fier Fortza Titan,378.5,8,0.5,85.5,3.6
Fulgi de porumb Distins,376,7.7,1,85.4,1
Fulgi de porumb fara zahar Agapy,355,8.2,1.3,72.5,2.1
Fulgi de porumb fara zahar Pirifan,335,8.2,1.3,72.5,2.1
Fulgi de porumb fara zahar Sanovita,370,8.6,0.8,82.2,0
Fulgi de porumb fara zahar Solaris,368,8,1.5,85,3.6
Fulgi de porumb Goody,375,8.2,1.3,81.5,2.3
Fulgi de porumb Granovit,371,8.2,1.2,81.8,1.4
Fulgi de porumb Proxi,374,6.6,0.7,84.4,0
Fulgi de porumb Stilla Natura,384.7,7.9,1.2,84.6,2
Fulgi de porumb Winny,390,8.4,1,84.5,0
Fulgi de secara,322,9,1.5,66,14.8
Fulgi de secara Pirifan,352,9.7,2.6,70.8,0
Fulgi de secara Sanovita,296,9.5,1.7,60.7,0
Fulgi de secara Solaris Plant,322,9,1.5,66,12
Fulgi din cereale cu fibre din roscoava si vanilie Linia Velt,340,7.9,2.1,75,6.5
Fulgi din cereale integrale germinate Granovit Alfa-Beta,325,11,3.2,61.8,9
Fulgi din porumb corn flakes Viva,400,6.8,2.3,87,2
Fulgi grau Bulgur Bohlsener Muehle,235,4,1,52.5,4.4
Fulgi multi grain Sano Vita,320,11.5,1.7,60.8,7
Fulgi ovaz bio Ota SolGryn,359,13,7,56,10
Fulgi ovaz cu seminte canepa Canah,441,19,18.5,51,20
Fulgi ovaz extra fini Bulkpowders,361,11,8.1,61.1,8.5
Fulgi ovaz Flocons d'Avoine Auchan,368,11,7.5,58,12
Fulgi pentru piure Maggi,350,9,3.4,70.6,5.8
Fulgi petale de orez si grau integral Cora,381,10,1.4,80,4
Fulgi porumb Aro,391,7.8,1.8,85.2,1.4
Fulgi porumb imbogatit cu 8 vitamine K Classic,390,8.9,2.2,82.4,2.4
Fulgi porumb Stilla Fitness Kaufland,371,7.8,1.4,81.8,4.1
Fulgi presati din grau integral Sanitarium Weet-Bix,356,12.4,1.4,67,11
Fusilli tricolori La Capannina,358,12,1.1,75,0
Galete din orez 365,380,7.6,3.5,79.1,0
Germeni de grau,360,23.2,9.7,51.8,13.2
Germeni de grau bio Probios,360,23,9.7,51.8,13.2
Germeni de grau Sanovita,350,8.7,10,56.3,1.6
Germeni de grau Solaris,360,15.5,12,52.5,6.5
Gluten din grau SanoVita,376,77,1.4,9.5,0
Gnocchi di patate Bertagni,146,3.5,0.3,32.3,0
Gransoare Carefour,372,8,1.3,80,5.9
Grau bulgur germinat granovit Solaris,308,13,1.8,58,9
Grau expandat dulce cu gust de fructe Triti Bell,383,6.5,1,87.6,4.1
Grau germinat Carrefour,308,13,1.8,58,9
Grau incoltit,349,25,8,42,11
Grau seminte,347,14.4,1.8,72,12.2
Grausoare dietetice,372,9.6,1.6,80,0
Gris bio All Green,350,12,1.5,72,3.5
Gris Bunetto,328,10.3,1,67.9,0
Gris de grau,360,12.7,1.1,72.8,3.9
Gris de grau Hajdu,349,9.4,1,73.4,0
Gris de grau salbatic Verival Bio,339,9.4,68.8,0.9,0
Gris de la Arpis,352,11,0.9,73,0
Gris din grau Titan,343,11,0.8,73,0
Hrisca,343,13.2,3.4,71.5,10
Hrisca Bunetto,335,12.6,3.3,63.2,0
Hrisca Sano Vita,341,12.6,3.3,68.2,3.7
Inlocuitor de cafea din cereale Breakfast,351,5.5,0,81.9,7.7
Linguine De Cecco,346,13,1.5,70.2,3.5
Linte rosie decorticata Trs,318,23.8,1.3,56.3,5
Lipie,270,8.1,2.7,51.4,4.1
Lipie Carrefour,317,9.3,7,54.2,0
Lipie cu ierburi Deli Wraps,319,7.1,7.8,53.8,2.8
Lipie graham,266,10,3,55,7
Macaroane nefierte,371,13,1.5,74.7,3.2
Malai Boromir,349,7,1,78,1
Malai extra Arpis,352,7,1,78,0
Malai extra Baneasa,348,8.9,1,75.1,0
Malai extra Cora,352,7,1,78,0
Malai extra degerminat Top Apetit,352,7,1,78,0
Malai extra Pambac,349,7,1,70,7.2
Malai grisat degerminat Malaiul lui Enache,368,8.7,2,76.6,0
Malai grisat extra Dobrogea,352,7.2,1,75,0
Malai pentru mamaliga Panzani,355,8.2,1.1,78,0
Malai pentru mamaliga Spar,350,8,2,78,0
Malai superior Castello,360,8,1,80,0
Malai superior din porumb degerminat No. 1 Carrefour,361,7,1,81,0
Malai superior Titan,328,9,0.5,72,0
Mei fiert,119,3.5,1,23.7,1.3
Mei uscat,378,11,4.2,72.9,8.5
Mini penne rigate piccolini Barilla,355,12.7,2,69.3,4.5
Mix de cereale Basis Müsli Naturgut,361,12.4,6.8,56.8,9.6
"Muesli bio cu ciocolata 70%, cu alune si cocos Montignac",401,9.9,16.7,52.8,12.7
Muesli capsuni Goody Vitelle,369,11.1,2.9,69.2,10.8
Muesli Cranberries Sano Vita,354,7.5,1.8,72.5,6
Muesli crunchy ciocolata-banana Goody Vitelle,415,8.8,10.3,67.9,7.7
Muesli crunchy cu ciocolata Stilla Natura,470,9.6,18.6,63,6
Musli 40% fructe Stilla,371,8.2,4,74.6,0
Musli 40% Fruit Stilla Natura,371,8.2,4,74.6,7
Musli Beeren Real Bio,320,9.4,4.9,59.5,10.1
Musli bio cu cacao Solaris Granovit,361,11.2,4,7.1,9.2
Musli cereale integrale cu stafide si alune Knusperone,368,10.8,9.3,54.9,10.8
Musli cereale integrale cu stafide si migdale Granola,392,11,12,60,10
Musli crocant cu capsuni si mere Vie Sant,334,6.2,4.1,68.7,0
Musli crocant cu ciocolata si alune Bioking,483,8.4,26.9,48.5,0
Musli crocant cu mere si scortisoara Bioking,433,7.6,13.4,68.8,0
Musli crocant cu miere Vitalis,427,7.8,14,68,6.1
Musli crocant cu stafide si grau incoltit Vitalis Dr. Oetker,426,9.9,15.4,62.1,7.2
Musli crocant cu zmeura Bioking,440,7,20.4,55.5,0
Musli Crunch mure si zmeura SanoVita,432,8.5,12.6,64,0
Musli Crunchy Stilla Natura,455,7.3,15.1,72.2,0
Musli cu 10 fructe diferite SanoVita ,332,9.6,4,68.2,0
Musli cu 30% fructe Master Crumble ,334,10,6.4,59.2,9.2
Musli cu 40% fructe cu 10 vitamine SchneeKoppe Kaufland,319,8.2,4.3,61.3,9.7
Musli cu 40% fructe Distins,317,7.8,4.6,61.1,9.2
Musli cu 40% fructe Vitalis,317,7.8,4.6,61.1,9.8
Musli cu 50% fructe Alnatura,329,8.5,4.1,64.6,19
Musli cu alune Morning Sun,346,10.7,9.3,54.8,11
Musli cu alune Sanovita,413,8.7,11.5,68.7,1.6
Musli cu amestec de nuci Vitalis Plus,475,10.2,23.3,56.1,6.9
Musli cu capsuni Crunchy Stilla Natura,463,8.4,15,73.3,0
Musli cu cereale germinate Granovit,350,10.5,3.1,63.5,8.5
Musli cu cereale integrale 32% fructe Knusperone,343,9,5.4,59.6,10
Musli cu cereale integrale Knusperone,343,9,5.4,59.6,10
Musli cu cereale integrale si seminte Bio Real,335,12.4,7.7,54.1,12.9
Musli cu ciocolata Vitalis,400,9.8,12.6,62,7.5
Musli cu fibre Sanovita,384,6.3,7.7,66.3,15.5
Musli cu fructe 365,335,9.7,4.8,63.5,6.5
