Sos de tomate cu branza ricotta Barilla,95,3.3,5.8,6.6,1.8
Sos de usturoi Glenn KFC,436,1.6,42.4,11.6,0
Sos de usturoi Glenn KFC,436,1.6,42.4,11.6,0
Sos de usturoi Heinz,335,1.6,32.3,9.1,0
Sos din suc lamaie Carrefour,3.2,0,0,0.8,0
Sos extra spicy Bolognese Dolmio,49,1.5,1.3,7.9,0
Sos French KFC,208,0.6,20.6,5.4,0
Sos gazpacho traditional Haceando,35,0.8,2.7,2,1.4
Sos grecesc Knor Salad Dressing,415,0.4,43,6,0
Sos grecesc Salsa Greca,203,1.4,17.8,9,0
Sos Hot Mexicana Salsa Dip Clarky's,74,1.2,0.1,17,0
Sos iaurt KFC,242,0.2,22,10.8,0
Sos in stil alsacian Uncle Ben's,67,0.7,5.3,4.1,0.7
Sos instant pentru pui cu ciuperci Maggi,405,6.5,18.3,53.3,2.4
Sos italian pentru salata Heinz,75,0.1,3,12,0
Sos maioneza Univer,490,0.3,50.2,8.5,0
Sos masline Agnesi,60,1.3,3.7,5.3,0
Sos masline si busuioc Olive & Basilico Panzani,71,1,3.2,9.5,0
Sos mediteranean Knor Salad Dressing,410,0.2,43,5.7,0
Sos mexican chilli Uncle Ben's,58,1.7,0.5,10.2,2.3
Sos mild ajvar Sera,116,6,9,2,0
Sos mustar si miere Ligeresa,190,0.8,14,15,0.5
Sos paste Delhaize,101,1,5.1,12.4,0
Sos pentru pasta toscana Alnatura,381,5.8,37.3,5.6,0
Sos pentru paste cu masline si capere Baneasa,61,1.5,4.1,6.6,0
Sos pentru paste cu rosii si mascarpone Sacla,171,1.4,15.8,5.9,0
Sos pentru paste Quattro Formaggi Dolmino,108,1.7,9.8,3.3,0.7
Sos pesto Alla Genovese,454,5.3,45.4,6,0
Sos pesto Alla Genovese Panorama,487,4.9,45.6,14.6,0
Sos pesto Delhaize,376,5,39.2,0.8,5.4
Sos pesto Verde Alnatura,465,10,43,9.3,3.2
Sos picant BBQ sauce Chakalaka,115,1.5,4,17,2.5
Sos remoulade Hemker,629,0.6,66.9,6.2,0
Sos ricotta Barilla,95,3.3,6,5.5,2
Sos risotto tomate & parmezan Panzani,96,1.5,5.8,9.4,0
Sos rosii Arrigoni,21,1.3,0.1,3.6,0
Sos roz pentru carne Dia,533,1.3,51.5,15.8,0
Sos salsa de ciuperci Knorr,120,0.9,12,2.5,0.5
Sos soia Maxim's,133,13.3,0,20,0
Sos soia picant  Heinz,184,2.6,0,43,0
Sos soia premium light Delhaize,46,7.7,1,3.8,0
Sos tartar Knorr,504,0.9,52.6,6.4,0
Sos tartar Mikado,470,0.9,50,5,0
Sos tortills dip mild Mexicana Cantina,56,1.3,0.4,11.4,0
Sos tzatziki Apostels,116,5,7,8.3,1.2
Sos usturoi Univer,454,1,45.7,9.7,0
Sos vegetarian de ciuperci cu gust de stridii Delhaize,117,3.5,0,25.8,0
Sos Vinaigrette KFC,325,0.4,13.4,13.2,0
Ssos de tomate cu busuioc bio Auchan,47,1.3,2.2,5.4,0
Tzatziki 365,51,3.3,2.9,2.9,0
Tzatziki Asda,114,3.6,7.8,7,0.5
Tzatziki Lidl,207,7.8,9.3,15.5,0
Wasabi Cernauti,206.3,4.7,14,15.4,0
