Paine cu faina neagra feliata Panemar,253,11,0.2,51.8,0
Paine cu fibre Arcada,215,6,0.6,45,42.4
Paine cu fibre Casa Painii,268.7,8.8,1.5,53.2,4
Paine cu germeni de grau Hovis,224,10,2.2,38.6,5.3
Paine cu graham la tava Arcada,237.4,8.2,1.9,49.7,0
Paine cu prune Franzeluta,192.8,7.1,1.2,40.8,0
Paine cu sase cereale Vita,215,7,2,34,16
Paine cu secara feliata Rotunda Romaneasca,242,8.5,1.2,47.4,3.8
Paine cu secara la forma Dobrogea,252,9,1.8,46,7.4
Paine cu secara toast KB,254,8.5,4,46,5.5
Paine cu secara Vel Pitar,232,9.9,1.3,49,7.8
Paine cu seminte de dovleac Vita Star,190,5,3,35,9
Paine cu seminte de in Alnatura,172,5.4,3.4,35.4,9.3
Paine cu seminte de in Vita Star,183,5,1,35,9
Paine cu soia si seminte de in Burgen,274,15.9,10.1,29.8,6.8
Paine daneza Nyt Nordisk,230,7,3.5,38,7.5
Paine de casa,260,9.1,4.1,47.2,4.3
Paine de dieta Lujerul,230,8.3,1.1,41.4,3.2
Paine de secara,258,9,3,48,6
Paine de secara Benecol Dobrogea,244,19.6,5,26.8,6.6
Paine de secara Bolletje,190,5.5,2,37,8
Paine de secara cu seminte de floarea soarelui Longevita,212,5.3,3.8,34,9.7
Paine de secara cu seminte la tava Panifcom,201,7.4,0.5,41.8,0
Paine de secara French Toast,236,9,1.6,46.5,0.4
Paine de secara integrala crocanta Burger,353,10,1.7,66.8,15
Paine de secara integrala Wasa,334,10,1.5,59,22
Paine de secara KeineTouch,236,9,1.6,46.5,0.4
Paine de secara Moulinex ,309,9.5,4.2,59,7
Paine de secara Pumpernickel Van Der Meulen,176,5.4,1.4,35.3,11.9
Paine de secara Silhouette Vita,217,6.1,0.8,38.5,15.6
Paine de secara Titan,241.8,8.9,1.7,47.7,0
Paine de secara toast Carrefour,254,8.4,4,46,5.5
Paine de secara Trans Agape,202,6.2,0.1,44.2,0
Paine de tarate,194,9,2,44,12
Paine dieta feliata Titan,217.7,9,0.9,43.4,0
Paine Dobrogea Bongrana Sana,262,19,4,32,11
Paine Elta Azima,323.3,15.3,2.8,59.2,10.4
Paine feliata cu faina de secara 365,227,12.9,0.8,42.4,1.1
Paine feliata cu faina macinis integral 365,262,10.5,4.9,39.7,8.4
Paine feliata Dieta Belforno,217.7,9,0.9,43,0
Paine Feliata Graham Titan,224.5,8.8,0.9,45.4,1
Paine feliata integrala Savoria Toast,242,9.3,1.4,48.7,8.6
Paine feliata la tava cu faina graham Boromir,273.5,10.5,1.4,54.7,7.6
Paine feliata prajita fara sare Biscottes Cora,398,12,6.5,72,5
Paine feliata toast mediteranean Bongrana,289,11,6,46,0
Paine franzeluta Borodinski,209,6.2,1.2,45.2,0
Paine French Toast Integral,258,9.5,3.5,47,3.6
Paine french toast Keine Touch,244,11.9,3.7,45.5,9.6
Paine French Toast seminte,270,10,6.5,43,0.6
Paine graham,268,10.1,1,54,3.2
Paine graham  feliata Galmopan,243,7.4,0.9,51.3,3
Paine graham Bongrana,258,10.4,3.5,44.5,3.4
Paine graham feliata Pambac,256,9.3,1.2,52,13.7
Paine graham feliaza KB Miez Toast,246.5,7.5,4.5,44,5
Paine graham Fitness Line,384,11.7,2.6,83,6.8
Paine graham French Toast,245,8,2.9,46.5,0.7
Paine graham Hapi Hap,225,13.8,0.7,41.4,1.3
Paine graham Neptun Dobrogea,236,8.9,0.8,46.8,3.2
Paine Grau Intreg Vel Pitar,220,12.5,1.7,39,10.3
Paine Hipoglucidica Bongrana,244,19,4,32,11
Paine hipoglucidica Bongrana Sana,244,19,4,32,11
Paine hipoglucidica Pambac,250,24.5,3.8,29.4,12.8
Paine hipoglucidica Simpa,225.4,19.9,2.8,30.1,2
Paine inegrala toast Real,245,11.2,2.5,44,5.7
Paine integrala 8 cereale  Pema,188,5,2,37,8
Paine integrala Alipende,251,9,3,47,8
Paine integrala Allinson,200,8.5,0.9,39,6.5
Paine integrala Billa Vollkornbrot,212,6.1,4.2,32.7,4.7
Paine integrala Bimbo,244,10.6,2.5,41.8,6
Paine integrala bogata in fibre vegetale KB,245,12,4.6,44.5,6
Paine integrala Boromir,267,11.4,1.5,52,8
Paine integrala cu secara Pural,171,4,1,36,9
Paine integrala cu seminte de floarea-soarelui Pural,192,6,3,34,8
Paine integrala cu seminte LIdl,247,9.3,6,35.2,7
Paine integrala cu seminte Warburtons,288,12.3,8.9,39.7,6
Paine integrala DailyToast Vel Pitar,209.3,8.2,1.3,41.2,7.6
Paine integrala de grau Pural,188,6,2,36,8
Paine integrala de secara dezhidratata 3 Ahren Brot Penny,339,10.8,1.9,60.6,18
Paine integrala de secara Pema,193,5,1,36,9
Paine integrala de secara Vita Star,198,5,1,36,11
Paine integrala Estilo Mediterraneo,284,10.7,2.9,50.6,3
